Gene	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S1	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S2	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S3	S40	S41	S42	S43	S4	S5	S6	S7	S8	S9
LOC100771383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771390	4.039362000000001	4.197433	5.465376999999999	2.953721	2.149273	1.149426	2.215004	3.6289230000000003	3.769086	1.555341	3.057295	3.648823	3.060046	3.315174	4.659565	2.278116	1.713846	3.439574	5.909056	3.409671	2.1651700000000003	3.827193	3.480781	2.075755	8.361025	2.429502	1.8003360000000002	2.513753	3.019837	4.208495	2.556873	2.2415130000000003	2.5957220000000003	3.0136279999999998	3.235633	2.708493	2.772066	2.3205970000000002	6.227453	5.12137	2.199838	1.621864	4.839368
LOC100771391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771397	2.963409	3.795575	2.75195	3.7997050000000003	5.345751	5.303098	2.666112	2.66991	0.0	7.475956	5.244718	0.866405	6.052719000000001	0.9746319999999999	0.9410950000000001	4.826931	1.161143	2.922039	3.5001589999999996	2.793734	5.778455999999999	0.0	2.6752119999999997	7.000992999999999	5.573099	4.439325	3.050816	1.604625	4.48994	4.255069000000001	3.777426	2.2970450000000002	2.309703	4.0096169999999995	1.862584	2.489451	2.786525	3.969521	4.078951999999999	3.7739269999999996	3.632261	2.767259	1.244346
LOC100771399	0.22739499999999999	0.514439	0.637177	0.364257	0.13055799999999998	0.356798	0.17679	0.346804	0.0	0.0	0.111498	0.7321770000000001	0.0	0.24071599999999999	0.270316	0.0	0.0	0.0	0.0	0.18904100000000001	0.48171099999999994	0.0	0.105243	0.385031	0.25609	0.485117	0.050707999999999996	0.239608	0.322256	0.0	0.122373	0.122897	0.884446	0.133132	0.608514	0.0	0.471442	0.151818	0.20543000000000003	0.453937	0.0	0.0	0.183962
LOC100771402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771404	0.060627999999999994	0.0	0.0	0.077151	0.0	0.0	0.203629	0.041303	0.0	0.096137	0.0	0.0637	0.25392800000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.12731199999999998	0.125221	0.137845	0.0	0.152017	0.093359	0.0	0.040027	0.0	0.178359	0.088155	0.0	0.0	0.038114999999999996	0.276881	0.073142	0.08229199999999999	0.072562	0.0	0.279667	0.263635	0.0	0.057816	0.0
LOC100771409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771416	0.0	0.0	0.0	0.076963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07410499999999999	0.0	0.0	0.0	0.0	0.245689	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771436	0.0	0.0	0.0	0.005019	0.00943	0.006312	0.0016989999999999998	0.0	0.014055000000000002	0.0	0.002564	0.0	0.0	0.0	0.0	0.008094	0.0	0.079819	0.016269	0.003073	0.0	0.052071000000000006	0.048519	0.0	0.0	0.016908000000000003	0.0	0.00563	0.001157	0.012953999999999999	0.002211	0.0	0.0	0.004733	0.002885	0.0	0.0	0.004185	0.061975	0.087288	0.0	0.06766799999999999	0.0
LOC100771439	1.370584	0.9817629999999999	0.433274	2.0218119999999997	1.528053	0.826105	1.214361	0.613966	0.0	0.0	1.010415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.131962	0.130019	2.353527	0.0	0.0	0.0	0.0	0.360815	0.24510500000000002	0.049714999999999995	0.0	0.098101	0.357098	1.907863	0.014763	0.0	0.0	0.0	0.8509909999999999	1.4946549999999998	1.148857	1.246419	3.107583	1.3585479999999999
LOC100771440	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.256741	0.449269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.141076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771448	0.0	0.0	0.0	0.0	0.0	0.0	0.146125	0.0	0.0	0.0	0.0	0.337226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.521529	0.0	0.0	0.0	0.0	0.354338	0.198121	0.0	0.0	0.0	0.0	0.145763	0.0	0.0	0.0	0.0	0.0	0.0	0.120494	0.0	0.0
LOC100771452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771460	0.0	0.0	0.32661799999999996	0.078307	0.096165	0.12801700000000002	0.433519	0.123449	0.0	0.212022	0.018326	0.164367	0.30440300000000003	0.22185	0.0	0.10837999999999999	0.022116999999999998	0.0	0.26945	0.021684000000000002	0.5006109999999999	0.135898	0.14572100000000002	0.0	0.044746	0.10204400000000001	0.155302	0.106573	0.088969	0.44004799999999994	0.11984500000000001	0.019405000000000002	0.124912	0.454838	0.18896	0.173792	0.0	0.13989000000000001	0.9123760000000001	0.535562	0.113712	0.021573	0.0
LOC100771461	906.0616460000001	601.967896	412.70111099999997	986.36261	980.1947630000001	960.898193	932.218811	866.2664789999999	659.8164059999999	926.76947	907.388977	860.5321039999999	1046.508667	910.927368	1038.935669	1074.054077	793.752625	1146.106201	895.822449	967.2222289999999	862.0981449999999	652.909363	1114.480591	1004.055969	1009.7854609999999	816.4832150000001	962.7995609999999	1002.2469480000001	806.515137	868.883301	967.4074099999999	947.5168460000001	893.783142	1060.754517	945.2564699999999	1020.091675	930.7651369999999	841.0998539999999	649.403992	445.554779	891.6823119999999	956.085999	866.2495119999999
LOC100771466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771469	18.563784	12.76143	9.348009	21.682392	28.534060999999998	8.347369	12.844008	18.62265	31.017640999999998	8.033347000000001	23.517073	14.378448	20.740166000000002	31.123372999999997	27.786303999999998	9.60609	23.228867	10.437466	21.972454	30.926659	23.121172	45.65934	9.110585	17.344122	25.179401000000002	36.89418	18.556829	10.452801	17.386675	17.37163	14.180176000000001	28.757735999999998	21.580675	13.777337	12.914488	11.606377	17.408248999999998	22.845741	21.914066000000002	17.181347	32.592529	20.205107	20.829456
LOC100771474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45761199999999996	0.244646	0.0	0.0	0.0	0.0	0.060530999999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.221617	0.0	0.0	0.255798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.381809	0.0
LOC100771477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771494	0.0	0.0	0.0	0.022084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054077999999999994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.130441	0.0	0.0	0.0	0.0	0.358746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.087188	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771536	0.0	0.6379239999999999	1.161977	1.646673	1.536923	2.329343	2.3883349999999997	0.8702190000000001	3.358397	1.170433	0.8563209999999999	1.3989479999999999	4.381691	2.397457	0.0	3.428236	2.741694	1.807398	2.87418	2.8027040000000003	2.553331	0.0	1.2512940000000001	1.828279	8.055019	1.2466270000000002	1.9664979999999999	1.540629	2.490695	2.430011	0.5660890000000001	0.668567	0.8528370000000001	3.002355	1.25138	1.6632619999999998	1.007587	0.234026	0.0	0.0	1.9468310000000002	3.25263	2.029881
LOC100771539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771552	0.13863599999999998	0.0	0.0	0.093316	0.0	0.0	0.093724	0.0	0.0	0.0	0.127943	0.0	0.0	0.0	0.126772	0.036026	0.0	0.0	0.616229	0.132984	0.12106300000000002	0.0	0.0	0.079	0.588625	0.0	0.22148	0.073285	0.0	0.0	0.0	0.0	0.08405599999999999	0.141302	0.0	0.0	0.357919	0.0	0.0	0.0	0.0	0.0	0.093639
LOC100771554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771577	126.09703799999998	104.128273	133.44409199999998	130.735275	148.420197	153.100311	179.423843	167.277634	14.247955	126.896973	134.092255	176.434174	73.90876	126.828377	117.56966399999999	112.373352	45.761536	162.236023	40.934349	85.582024	136.42691000000002	40.870289	135.711639	119.54567	92.53580500000001	125.14000700000001	76.98389399999999	117.450668	169.35124199999998	175.98490900000002	132.544952	68.30261999999999	208.113327	203.531769	194.22065700000002	180.306396	186.675034	143.936111	176.397949	168.386032	136.89889499999998	81.099808	185.75706499999998
LOC100771581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771584	0.0	0.0	0.0	0.11236800000000001	0.051426	0.0	0.0	0.077295	0.0	0.0	0.12376300000000001	0.0	0.0	0.07886699999999999	0.155085	0.0	0.0	0.0	0.0	0.067051	0.065526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.205709	0.0	0.0	0.0	0.18108	0.0	0.045047000000000004	0.0	0.0
LOC100771588	1.262788	1.952289	1.934525	1.729532	1.653116	3.4970199999999996	1.37164	1.8211380000000001	1.51387	4.2388449999999995	2.056752	1.830332	3.240845	0.359324	3.162157	3.222963	0.943692	4.162075	1.042527	1.7015369999999999	1.6481299999999999	0.703304	3.354626	2.620398	1.854429	2.3372669999999998	0.779025	2.073236	1.9233689999999999	3.324143	1.694061	2.27117	2.0640560000000003	4.132808	1.989781	3.155824	4.741561	1.2555530000000001	2.080918	0.9548190000000001	0.9723440000000001	0.89546	2.927005
LOC100771591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771602	0.695702	0.0	0.402533	0.41408	0.0	1.425851	0.0	0.261506	0.0	0.775396	0.285884	1.002418	0.0	0.0	0.0	0.717803	0.0	0.0	0.0	0.0	0.19285	0.29137199999999996	0.194221	0.552379	0.0	0.0	1.408852	0.516059	0.23544600000000002	0.0	0.0	0.113152	0.128631	0.26266	0.643261	0.524816	0.291526	0.48866099999999996	0.0	0.0	0.21330300000000002	0.408227	0.57809
LOC100771603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771607	7.1119460000000005	2.896458	4.712548	8.71852	5.884953	1.8612090000000001	4.434774	9.317369	4.907155	4.931381	6.334939	6.987544000000001	2.03309	10.377993	9.667647	5.39153	0.0	7.039353	4.103312	5.5257819999999995	8.561529	6.689792999999999	5.934339	6.400201999999999	3.485589	9.729136	6.646863000000001	7.162635000000001	6.233308999999999	6.970114	6.496090000000001	5.496698	5.464905	7.750349000000001	4.516929	5.65857	5.363805999999999	3.5048839999999997	6.665350999999999	6.21786	8.643102	6.3568430000000005	4.587795
LOC100771616	0.177849	0.0	0.0	0.161518	0.041077999999999996	0.0	0.0	0.248802	0.0	0.0	0.0	0.0	0.297263	0.0	0.0	0.048525	1.5771629999999999	0.28891	0.043829	0.096618	0.199603	0.0	0.251842	1.3036590000000001	1.537242	0.056294000000000004	0.0	0.0	0.10491700000000001	0.6523	0.035149	0.0	0.0	0.0	0.036495	0.0	0.7678520000000001	0.0	0.394386	0.41246499999999997	0.097901	0.0	0.0
LOC100771617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.254896	0.0	0.0	0.0	0.0	0.8371780000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.181648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09764500000000001	0.16178800000000002	0.0	0.0	0.257929	0.0
LOC100771621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771622	4.239915	4.872791	6.155393	11.319067	6.610056	4.333407	3.322567	3.9260230000000003	7.949072999999999	9.664556	7.353006	4.379644	2.556571	7.069077	7.6287970000000005	9.066713	2.564775	5.572138	7.285305	4.68968	6.953753999999999	8.059813	7.151401	5.00569	2.593098	9.605225	6.161182	8.578975	7.952858999999999	3.125984	9.622419	5.310833000000001	3.460465	8.691016000000001	9.941134	7.040252000000001	2.814028	2.846689	3.2044099999999998	6.95908	7.519103	4.148118	6.427625
LOC100771625	1.546915	1.330493	0.398241	0.166715	0.280051	0.0	0.126092	0.25019	2.961209	0.352851	0.0	0.726837	0.301354	0.148006	0.396075	0.0	1.253053	0.458892	1.6875200000000001	1.02015	0.325491	2.301172	0.838399	0.0	0.831974	0.274954	0.901825	0.369657	0.5034689999999999	0.0	0.220727	0.8832760000000001	0.0	0.518188	0.473037	0.313538	0.0	0.409188	0.681636	0.545547	0.544743	1.134067	0.391226
LOC100771627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771630	7.835238	2.7305330000000003	2.224155	2.19382	3.6965519999999996	2.2652259999999997	9.31752	7.513216000000001	4.308503	4.142244	3.137839	7.671651	4.3444959999999995	3.51997	3.75536	5.670914	2.31755	5.352942	2.035108	6.482392	9.395027	5.045007	5.381289	5.986256	9.751882	3.035816	4.716991	4.0233	8.232613	8.691887	2.257192	3.89295	7.580369999999999	7.060621	8.139202000000001	5.7485	9.602827	5.838627	3.59185	2.888204	2.968671	1.8084799999999999	7.847927
LOC100771632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100771643	100.43486800000001	53.935539	37.471554	117.30201000000001	138.302231	118.296524	124.004356	69.885727	181.879013	148.95916699999998	109.08615900000001	105.498001	101.103607	108.846268	133.969833	142.08918799999998	90.430161	97.682785	179.870026	140.71666000000002	134.738342	186.384872	98.26945500000001	96.134827	105.386536	92.836395	162.562836	162.36445600000002	87.42752800000001	87.196465	119.72087900000001	135.861176	110.728081	103.847122	110.380882	103.02439100000001	84.620964	88.991051	38.301426	40.024189	93.827454	139.493179	105.93496699999999
LOC100771646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
